Tick,Commodity,GlobalPrice,NationalPrice,Production,Demand,Inventory
32,ENERGY,100.027,98.805565,80,76.18561,NaN
32,FOOD,47.869167,47.26112,80,76.386154,NaN
32,METAL,81.13759,82.489235,80,75.68349,NaN
33,ENERGY,100.03369,98.81217,80,76.18561,NaN
33,FOOD,48.53627,47.91975,80,76.386154,NaN
33,METAL,80.76264,82.10804,80,75.68349,NaN
34,ENERGY,104.82119,103.54121,80,76.18561,NaN
34,FOOD,47.50822,46.90476,80,76.386154,NaN
34,METAL,78.83567,80.148964,80,75.68349,NaN
35,ENERGY,101.90837,100.663956,80,76.18561,NaN
35,FOOD,47.698956,47.09307,80,76.386154,NaN
35,METAL,79.1971,80.51642,80,75.68349,NaN
36,ENERGY,104.505714,103.22958,80,76.18561,NaN
36,FOOD,47.52279,46.91914,80,76.386154,NaN
36,METAL,79.770485,81.09936,80,75.68349,NaN
37,ENERGY,102.75529,101.500534,80,76.18561,NaN
37,FOOD,49.573414,48.943718,80,76.386154,NaN
37,METAL,76.966515,78.24867,80,75.68349,NaN
38,ENERGY,104.72703,103.4482,80,76.18561,NaN
38,FOOD,48.590694,47.97348,80,76.386154,NaN
38,METAL,77.30267,78.59043,80,75.68349,NaN
39,ENERGY,104.61024,103.33283,80,76.18561,NaN
39,FOOD,49.2455,48.61997,80,76.386154,NaN
39,METAL,76.02194,77.28837,80,75.68349,NaN
40,ENERGY,106.75528,105.45168,80,76.18561,NaN
40,FOOD,48.81721,48.19712,80,76.386154,NaN
40,METAL,78.17251,79.474754,80,75.68349,NaN
41,ENERGY,106.330124,105.031715,80,76.18561,NaN
41,FOOD,49.492928,48.864254,80,76.386154,NaN
41,METAL,78.82872,80.1419,80,75.68349,NaN
42,ENERGY,102.35513,101.10526,80,76.18561,NaN
42,FOOD,50.205124,49.567406,80,76.386154,NaN
42,METAL,78.67665,79.9873,80,75.68349,NaN
43,ENERGY,104.899765,103.61883,80,76.18561,NaN
43,FOOD,49.76395,49.131836,80,76.386154,NaN
43,METAL,76.734,78.01228,80,75.68349,NaN
44,ENERGY,104.03368,102.76332,80,76.18561,NaN
44,FOOD,49.658695,49.027916,80,76.386154,NaN
44,METAL,76.32849,77.60002,80,75.68349,NaN
45,ENERGY,102.89135,101.63493,80,76.18561,NaN
45,FOOD,49.93403,49.29975,80,76.386154,NaN
45,METAL,75.21753,76.47055,80,75.68349,NaN
46,ENERGY,101.67866,100.43705,80,76.18561,NaN
46,FOOD,50.239223,49.60107,80,76.386154,NaN
46,METAL,76.549934,77.82516,80,75.68349,NaN
47,ENERGY,97.9019,96.70641,80,76.18561,NaN
47,FOOD,49.614708,48.98449,80,76.386154,NaN
47,METAL,77.89536,79.19299,80,75.68349,NaN
48,ENERGY,97.42957,96.23985,80,76.18561,NaN
48,FOOD,50.887257,50.24087,80,76.386154,NaN
48,METAL,76.09343,77.361046,80,75.68349,NaN
49,ENERGY,96.07704,94.90384,80,76.18561,NaN
49,FOOD,51.610107,50.95454,80,76.386154,NaN
49,METAL,75.66656,76.92706,80,75.68349,NaN
50,ENERGY,95.06889,93.908,80,76.18561,NaN
50,FOOD,51.16696,50.517025,80,76.386154,NaN
50,METAL,75.476654,76.73399,80,75.68349,NaN
51,ENERGY,96.52135,95.34272,80,76.18561,NaN
51,FOOD,50.547688,49.905617,80,76.386154,NaN
51,METAL,75.62872,76.888596,80,75.68349,NaN
52,ENERGY,94.04053,92.89219,80,76.18561,NaN
52,FOOD,51.395756,50.742912,80,76.386154,NaN
52,METAL,78.18118,79.483574,80,75.68349,NaN
53,ENERGY,93.84331,92.69738,80,76.18561,NaN
53,FOOD,51.75094,51.093582,80,76.386154,NaN
53,METAL,77.107735,78.39225,80,75.68349,NaN
54,ENERGY,97.02739,95.84258,80,76.18561,NaN
54,FOOD,50.348194,49.708656,80,76.386154,NaN
54,METAL,77.909035,79.206894,80,75.68349,NaN
55,ENERGY,93.24472,92.1061,80,76.18561,NaN
55,FOOD,52.16086,51.498295,80,76.386154,NaN
55,METAL,79.719086,81.0471,80,75.68349,NaN
56,ENERGY,94.70971,93.5532,80,76.18561,NaN
56,FOOD,52.421314,51.755444,80,76.386154,NaN
56,METAL,80,81.332695,80,75.68349,NaN
57,ENERGY,94.28428,93.132965,80,76.18561,NaN
57,FOOD,51.472992,50.819168,80,76.386154,NaN
57,METAL,77.09845,78.382805,80,75.68349,NaN
58,ENERGY,95.06107,93.900276,80,76.18561,NaN
58,FOOD,51.763664,51.106148,80,76.386154,NaN
58,METAL,80.611145,81.95402,80,75.68349,NaN
59,ENERGY,99.103836,97.89367,80,76.18561,NaN
59,FOOD,51.683662,51.02716,80,76.386154,NaN
59,METAL,78.56958,79.87844,80,75.68349,NaN
60,ENERGY,99.4849,98.27008,80,76.18561,NaN
60,FOOD,52.15892,51.496384,80,76.386154,NaN
60,METAL,81.2655,82.61928,80,75.68349,NaN
61,ENERGY,101.6015,100.36084,80,76.18561,NaN
61,FOOD,50.811203,50.165783,80,76.386154,NaN
61,METAL,80.69398,82.03823,80,75.68349,NaN
62,ENERGY,99.54143,98.32592,80,76.18561,NaN
62,FOOD,51.088512,50.43957,80,76.386154,NaN
62,METAL,79.82114,81.15085,80,75.68349,NaN
63,ENERGY,104.03368,102.76332,80,76.18561,NaN
63,FOOD,50.694214,50.05028,80,76.386154,NaN
63,METAL,80.68399,82.028076,80,75.68349,NaN
64,ENERGY,104.49982,103.22376,80,76.18561,NaN
64,FOOD,51.00898,50.36105,80,76.386154,NaN
64,METAL,80.65139,81.994934,80,75.68349,NaN
65,ENERGY,103.10616,101.84712,80,76.18561,NaN
65,FOOD,49.893986,49.26022,80,76.386154,NaN
65,METAL,82.328064,83.69954,80,75.68349,NaN
66,ENERGY,104.51342,103.2372,80,76.18561,NaN
66,FOOD,49.928658,49.29445,80,76.386154,NaN
66,METAL,80,81.332695,80,75.68349,NaN
67,ENERGY,103.61935,102.35404,80,76.18561,NaN
67,FOOD,49.46601,48.83768,80,76.386154,NaN
67,METAL,83.1892,84.57502,80,75.68349,NaN
68,ENERGY,106.717316,105.414185,80,76.18561,NaN
68,FOOD,50.49556,49.85415,80,76.386154,NaN
68,METAL,82.7234,84.101456,80,75.68349,NaN
69,ENERGY,102.97262,101.71521,80,76.18561,NaN
69,FOOD,50.200336,49.56268,80,76.386154,NaN
69,METAL,82.563065,83.93845,80,75.68349,NaN
70,ENERGY,104.53156,103.25512,80,76.18561,NaN
70,FOOD,50.50935,49.867767,80,76.386154,NaN
70,METAL,84.18885,85.591324,80,75.68349,NaN
71,ENERGY,106.330124,105.031715,80,76.18561,NaN
71,FOOD,49.596916,48.966923,80,76.386154,NaN
71,METAL,81.80249,83.16521,80,75.68349,NaN
72,ENERGY,102.50374,101.25206,80,76.18561,NaN
72,FOOD,50.295795,49.656925,80,76.386154,NaN
72,METAL,81.32335,82.678085,80,75.68349,NaN
73,ENERGY,100.93893,99.70635,80,76.18561,NaN
73,FOOD,49.95437,49.319836,80,76.386154,NaN
73,METAL,82.59902,83.97501,80,75.68349,NaN
74,ENERGY,100.03369,98.81217,80,76.18561,NaN
74,FOOD,49.95801,49.32343,80,76.386154,NaN
74,METAL,81.92586,83.290634,80,75.68349,NaN
75,ENERGY,101.14397,99.90889,80,76.18561,NaN
75,FOOD,48.46999,47.85431,80,76.386154,NaN
75,METAL,81.58247,82.94153,80,75.68349,NaN
76,ENERGY,98.40128,97.1997,80,76.18561,NaN
76,FOOD,48.54163,47.92504,80,76.386154,NaN
76,METAL,82.553474,83.9287,80,75.68349,NaN
77,ENERGY,100.96045,99.727615,80,76.18561,NaN
77,FOOD,47.69184,47.086044,80,76.386154,NaN
77,METAL,83.16421,84.549614,80,75.68349,NaN
78,ENERGY,97.10358,95.91784,80,76.18561,NaN
78,FOOD,48.850742,48.230225,80,76.386154,NaN
78,METAL,83.72658,85.12135,80,75.68349,NaN
79,ENERGY,99.06107,97.85143,80,76.18561,NaN
79,FOOD,47.50822,46.90476,80,76.386154,NaN
79,METAL,83.58389,84.97629,80,75.68349,NaN
80,ENERGY,94.9363,93.77702,80,76.18561,NaN
80,FOOD,48.773758,48.15422,80,76.386154,NaN
80,METAL,83.51614,84.90741,80,75.68349,NaN
81,ENERGY,94.214424,93.063965,80,76.18561,NaN
81,FOOD,48.999767,48.377357,80,76.386154,NaN
81,METAL,83.40105,84.7904,80,75.68349,NaN
82,ENERGY,93.48808,92.34649,80,76.18561,NaN
82,FOOD,48.635105,48.017326,80,76.386154,NaN
82,METAL,82.4537,83.82726,80,75.68349,NaN
83,ENERGY,95.60944,94.44195,80,76.18561,NaN
83,FOOD,48.78003,48.16041,80,76.386154,NaN
83,METAL,83.97806,85.37702,80,75.68349,NaN
84,ENERGY,93.0274,91.89143,80,76.18561,NaN
84,FOOD,48.417908,47.80289,80,76.386154,NaN
84,METAL,83.33968,84.72801,80,75.68349,NaN
85,ENERGY,93.24472,92.1061,80,76.18561,NaN
85,FOOD,47.885284,47.27703,80,76.386154,NaN
85,METAL,81.99288,83.35877,80,75.68349,NaN
86,ENERGY,94.90374,93.744865,80,76.18561,NaN
86,FOOD,49.139072,48.514893,80,76.386154,NaN
86,METAL,80.3469,81.68537,80,75.68349,NaN
87,ENERGY,94.28428,93.132965,80,76.18561,NaN
87,FOOD,49.239506,48.61405,80,76.386154,NaN
87,METAL,82.90155,84.28258,80,75.68349,NaN
88,ENERGY,95.77549,94.605965,80,76.18561,NaN
88,FOOD,50.119972,49.483334,80,76.386154,NaN
88,METAL,79.5284,80.85323,80,75.68349,NaN
89,ENERGY,99.96632,98.74562,80,76.18561,NaN
89,FOOD,48.586544,47.969383,80,76.386154,NaN
89,METAL,82.26532,83.63575,80,75.68349,NaN
90,ENERGY,99.315735,98.10298,80,76.18561,NaN
90,FOOD,48.79124,48.171482,80,76.386154,NaN
90,METAL,80.59721,81.93986,80,75.68349,NaN
91,ENERGY,99.34804,98.13489,80,76.18561,NaN
91,FOOD,51,50.352184,80,76.386154,NaN
91,METAL,81.47072,82.82791,80,75.68349,NaN
92,ENERGY,103.03955,101.78133,80,76.18561,NaN
92,FOOD,49.20876,48.583694,80,76.386154,NaN
92,METAL,78.065506,79.365974,80,75.68349,NaN
93,ENERGY,102.05263,100.80646,80,76.18561,NaN
93,FOOD,49.531826,48.90266,80,76.386154,NaN
93,METAL,77.73469,79.02964,80,75.68349,NaN
94,ENERGY,104.93893,103.65751,80,76.18561,NaN
94,FOOD,50.960793,50.313473,80,76.386154,NaN
94,METAL,79.7482,81.0767,80,75.68349,NaN
95,ENERGY,105.71573,104.42483,80,76.18561,NaN
95,FOOD,50.90595,50.259327,80,76.386154,NaN
95,METAL,79.32149,80.642876,80,75.68349,NaN
96,ENERGY,106.330124,105.031715,80,76.18561,NaN
96,FOOD,51.034416,50.38616,80,76.386154,NaN
96,METAL,78.02219,79.32193,80,75.68349,NaN
97,ENERGY,102.75529,101.500534,80,76.18561,NaN
97,FOOD,52.11472,51.452744,80,76.386154,NaN
97,METAL,78.57509,79.88404,80,75.68349,NaN
98,ENERGY,102.97262,101.71521,80,76.18561,NaN
98,FOOD,51.563835,50.908855,80,76.386154,NaN
98,METAL,79.45878,80.782455,80,75.68349,NaN
99,ENERGY,105.22105,103.93618,80,76.18561,NaN
99,FOOD,50.823994,50.178413,80,76.386154,NaN
99,METAL,78.440025,79.746735,80,75.68349,NaN
100,ENERGY,105.01228,103.72997,80,76.18561,NaN
100,FOOD,52.426582,51.760643,80,76.386154,NaN
100,METAL,79.01115,80.32737,80,75.68349,NaN
101,ENERGY,102.330124,101.08056,80,76.18561,NaN
101,FOOD,52.225174,51.561794,80,76.386154,NaN
101,METAL,78.127815,79.42932,80,75.68349,NaN
102,ENERGY,103.053535,101.79514,80,76.18561,NaN
102,FOOD,50.49909,49.857635,80,76.386154,NaN
102,METAL,75.476654,76.73399,80,75.68349,NaN
103,ENERGY,104.93893,103.65751,80,76.18561,NaN
103,FOOD,51.699265,51.042564,80,76.386154,NaN
103,METAL,77.83365,79.13026,80,75.68349,NaN
104,ENERGY,100.66736,99.4381,80,76.18561,NaN
104,FOOD,50.68887,50.045006,80,76.386154,NaN
104,METAL,77.256676,78.54367,80,75.68349,NaN
105,ENERGY,103.03955,101.78133,80,76.18561,NaN
105,FOOD,51.013176,50.365192,80,76.386154,NaN
105,METAL,78.41753,79.723854,80,75.68349,NaN
106,ENERGY,99.040184,97.830795,80,76.18561,NaN
106,FOOD,51.222004,50.57137,80,76.386154,NaN
106,METAL,75.2,76.45273,80,75.68349,NaN
107,ENERGY,98.53836,97.3351,80,76.18561,NaN
107,FOOD,50.52308,49.88132,80,76.386154,NaN
107,METAL,77.2296,78.51614,80,75.68349,NaN
108,ENERGY,96.68711,95.506454,80,76.18561,NaN
108,FOOD,51.271484,50.62022,80,76.386154,NaN
108,METAL,75.26993,76.52383,80,75.68349,NaN
109,ENERGY,95.3769,94.21224,80,76.18561,NaN
109,FOOD,51.881676,51.22266,80,76.386154,NaN
109,METAL,76.04396,77.31075,80,75.68349,NaN
110,ENERGY,96.2617,95.08624,80,76.18561,NaN
110,FOOD,51.704205,51.047443,80,76.386154,NaN
110,METAL,75.71054,76.97178,80,75.68349,NaN
111,ENERGY,93.90862,92.761894,80,76.18561,NaN
111,FOOD,51.27179,50.62052,80,76.386154,NaN
111,METAL,75.62872,76.888596,80,75.68349,NaN
112,ENERGY,97.23307,96.045746,80,76.18561,NaN
112,FOOD,49.31187,48.685497,80,76.386154,NaN
112,METAL,75.81115,77.07406,80,75.68349,NaN
113,ENERGY,95.04951,93.88885,80,76.18561,NaN
113,FOOD,49.19012,48.565292,80,76.386154,NaN
113,METAL,78.00884,79.308365,80,75.68349,NaN
114,ENERGY,95.599976,94.432594,80,76.18561,NaN
114,FOOD,49.443645,48.815598,80,76.386154,NaN
114,METAL,76.25878,77.52915,80,75.68349,NaN
115,ENERGY,93.24472,92.1061,80,76.18561,NaN
115,FOOD,48.874874,48.25405,80,76.386154,NaN
115,METAL,77.683975,78.97809,80,75.68349,NaN
116,ENERGY,96.16361,94.98935,80,76.18561,NaN
116,FOOD,48.486973,47.87108,80,76.386154,NaN
116,METAL,80,81.332695,80,75.68349,NaN
117,ENERGY,96.180084,95.00562,80,76.18561,NaN
117,FOOD,48.852825,48.23228,80,76.386154,NaN
117,METAL,78.79686,80.10951,80,75.68349,NaN
118,ENERGY,97.13961,95.95343,80,76.18561,NaN
118,FOOD,48.89414,48.27307,80,76.386154,NaN
118,METAL,77.671814,78.96572,80,75.68349,NaN
119,ENERGY,97.351036,96.16228,80,76.18561,NaN
119,FOOD,48.14382,47.532284,80,76.386154,NaN
119,METAL,79.86943,81.19995,80,75.68349,NaN
120,ENERGY,99.64388,98.427124,80,76.18561,NaN
120,FOOD,48.943947,48.322247,80,76.386154,NaN
120,METAL,81.2655,82.61928,80,75.68349,NaN
121,ENERGY,99.6821,98.464874,80,76.18561,NaN
121,FOOD,47.700962,47.09505,80,76.386154,NaN
121,METAL,80.253944,81.590866,80,75.68349,NaN
122,ENERGY,102.38741,101.13715,80,76.18561,NaN
122,FOOD,49.48066,48.852142,80,76.386154,NaN
122,METAL,78.89055,80.20476,80,75.68349,NaN
123,ENERGY,101.10701,99.87238,80,76.18561,NaN
123,FOOD,48.656845,48.03879,80,76.386154,NaN
123,METAL,81.01185,82.3614,80,75.68349,NaN
124,ENERGY,103.97595,102.70629,80,76.18561,NaN
124,FOOD,49.508217,48.87935,80,76.386154,NaN
124,METAL,82.03003,83.39654,80,75.68349,NaN
125,ENERGY,101.71573,100.47367,80,76.18561,NaN
125,FOOD,49.080196,48.456764,80,76.386154,NaN
125,METAL,81.30591,82.660355,80,75.68349,NaN
126,ENERGY,103.195206,101.93508,80,76.18561,NaN
126,FOOD,49.52279,48.893738,80,76.386154,NaN
126,METAL,83.2,84.586,80,75.68349,NaN
127,ENERGY,103.36217,102.100006,80,76.18561,NaN
127,FOOD,49.08242,48.45896,80,76.386154,NaN
127,METAL,82.44255,83.81593,80,75.68349,NaN
128,ENERGY,104.344284,103.07013,80,76.18561,NaN
128,FOOD,47.75862,47.151978,80,76.386154,NaN
128,METAL,83.497375,84.88833,80,75.68349,NaN
129,ENERGY,106.97261,105.66636,80,76.18561,NaN
129,FOOD,49.67271,49.04175,80,76.386154,NaN
129,METAL,83.97806,85.37702,80,75.68349,NaN
130,ENERGY,105.62329,104.33352,80,76.18561,NaN
130,FOOD,49.02576,48.403023,80,76.386154,NaN
130,METAL,83.06882,84.45263,80,75.68349,NaN
131,ENERGY,102.330124,101.08056,80,76.18561,NaN
131,FOOD,49.839924,49.206844,80,76.386154,NaN
131,METAL,81.17128,82.52348,80,75.68349,NaN
132,ENERGY,102.700676,101.44659,80,76.18561,NaN
132,FOOD,50.205124,49.567406,80,76.386154,NaN
132,METAL,84.12073,85.522064,80,75.68349,NaN
133,ENERGY,102.68141,101.42756,80,76.18561,NaN
133,FOOD,50.063694,49.427773,80,76.386154,NaN
133,METAL,83.9555,85.35409,80,75.68349,NaN
134,ENERGY,102.92182,101.66503,80,76.18561,NaN
134,FOOD,49.383087,48.75581,80,76.386154,NaN
134,METAL,82.389915,83.76242,80,75.68349,NaN
135,ENERGY,100.68152,99.45209,80,76.18561,NaN
135,FOOD,50.79124,50.146076,80,76.386154,NaN
135,METAL,84.18893,85.5914,80,75.68349,NaN
136,ENERGY,102,100.75447,80,76.18561,NaN
136,FOOD,50.603073,49.960297,80,76.386154,NaN
136,METAL,84.20242,85.605125,80,75.68349,NaN
137,ENERGY,100.218056,98.994286,80,76.18561,NaN
137,FOOD,51.20876,50.558292,80,76.386154,NaN
137,METAL,83.46692,84.85737,80,75.68349,NaN
138,ENERGY,97.40926,96.21979,80,76.18561,NaN
138,FOOD,51.065983,50.417328,80,76.386154,NaN
138,METAL,83.17212,84.557655,80,75.68349,NaN
139,ENERGY,96.45169,95.27391,80,76.18561,NaN
139,FOOD,51.126354,50.476933,80,76.386154,NaN
139,METAL,84.01227,85.4118,80,75.68349,NaN
140,ENERGY,98.28427,97.084114,80,76.18561,NaN
140,FOOD,50.769264,50.12438,80,76.386154,NaN
140,METAL,82.992874,84.37543,80,75.68349,NaN
141,ENERGY,93.669876,92.52606,80,76.18561,NaN
141,FOOD,51.798374,51.140415,80,76.386154,NaN
141,METAL,82.39468,83.76726,80,75.68349,NaN
142,ENERGY,95.66479,94.49662,80,76.18561,NaN
142,FOOD,50.11472,49.47815,80,76.386154,NaN
142,METAL,82.70842,84.086235,80,75.68349,NaN
143,ENERGY,93.850914,92.704895,80,76.18561,NaN
143,FOOD,51.876904,51.21795,80,76.386154,NaN
143,METAL,82.76082,84.1395,80,75.68349,NaN
144,ENERGY,93.926796,92.77985,80,76.18561,NaN
144,FOOD,50.348194,49.708656,80,76.386154,NaN
144,METAL,81.40663,82.76276,80,75.68349,NaN
145,ENERGY,95.56012,94.39323,80,76.18561,NaN
145,FOOD,51.87605,51.217106,80,76.386154,NaN
145,METAL,83.19698,84.58293,80,75.68349,NaN
146,ENERGY,97.66987,96.47721,80,76.18561,NaN
146,FOOD,50.535084,49.893173,80,76.386154,NaN
146,METAL,83.2,84.586,80,75.68349,NaN
147,ENERGY,95.63403,94.46624,80,76.18561,NaN
147,FOOD,50.5926,49.94996,80,76.386154,NaN
147,METAL,82.478775,83.85276,80,75.68349,NaN
148,ENERGY,95.45151,94.28594,80,76.18561,NaN
148,FOOD,52.31352,51.649017,80,76.386154,NaN
148,METAL,82.22299,83.59272,80,75.68349,NaN
149,ENERGY,96.88261,95.69956,80,76.18561,NaN
149,FOOD,51.40609,50.753117,80,76.386154,NaN
149,METAL,80.83561,82.18222,80,75.68349,NaN
150,ENERGY,99.52098,98.305725,80,76.18561,NaN
150,FOOD,51.454144,50.80056,80,76.386154,NaN
150,METAL,81.934494,83.299416,80,75.68349,NaN
151,ENERGY,99.879524,98.65989,80,76.18561,NaN
151,FOOD,50.741558,50.097023,80,76.386154,NaN
151,METAL,80.17905,81.514725,80,75.68349,NaN
152,ENERGY,100.52726,99.29971,80,76.18561,NaN
152,FOOD,50.561512,49.919266,80,76.386154,NaN
152,METAL,81.2655,82.61928,80,75.68349,NaN
153,ENERGY,101.386024,100.14799,80,76.18561,NaN
153,FOOD,51.233177,50.582397,80,76.386154,NaN
153,METAL,80.934685,82.28295,80,75.68349,NaN
154,ENERGY,104.93893,103.65751,80,76.18561,NaN
154,FOOD,50.64653,50.003204,80,76.386154,NaN
154,METAL,79.71566,81.04362,80,75.68349,NaN
155,ENERGY,101.89565,100.6514,80,76.18561,NaN
155,FOOD,50.747635,50.103024,80,76.386154,NaN
155,METAL,77.28147,78.56888,80,75.68349,NaN
156,ENERGY,102.330124,101.08056,80,76.18561,NaN
156,FOOD,50.50198,49.86049,80,76.386154,NaN
156,METAL,80,81.332695,80,75.68349,NaN
157,ENERGY,103.75673,102.489746,80,76.18561,NaN
157,FOOD,50.285637,49.646893,80,76.386154,NaN
157,METAL,78.49816,79.80584,80,75.68349,NaN
158,ENERGY,105.09817,103.814804,80,76.18561,NaN
158,FOOD,50.494473,49.853077,80,76.386154,NaN
158,METAL,76.25878,77.52915,80,75.68349,NaN
159,ENERGY,106.97261,105.66636,80,76.18561,NaN
159,FOOD,49.80131,49.16872,80,76.386154,NaN
159,METAL,79.22194,80.54167,80,75.68349,NaN
160,ENERGY,106.75528,105.45168,80,76.18561,NaN
160,FOOD,49.967594,49.33289,80,76.386154,NaN
160,METAL,76.02957,77.29612,80,75.68349,NaN
161,ENERGY,105.07935,103.79622,80,76.18561,NaN
161,FOOD,50.092144,49.45586,80,76.386154,NaN
161,METAL,78.82872,80.1419,80,75.68349,NaN
162,ENERGY,104.761185,103.48193,80,76.18561,NaN
162,FOOD,49.135826,48.51169,80,76.386154,NaN
162,METAL,78.67665,79.9873,80,75.68349,NaN
163,ENERGY,103.74118,102.47439,80,76.18561,NaN
163,FOOD,49.773823,49.141582,80,76.386154,NaN
163,METAL,76.94612,78.22794,80,75.68349,NaN
164,ENERGY,104.03368,102.76332,80,76.18561,NaN
164,FOOD,49.114075,48.490215,80,76.386154,NaN
164,METAL,77.641396,78.9348,80,75.68349,NaN
165,ENERGY,99.03955,97.83017,80,76.18561,NaN
165,FOOD,49.31525,48.688835,80,76.386154,NaN
165,METAL,75.447105,76.70396,80,75.68349,NaN
166,ENERGY,102,100.75447,80,76.18561,NaN
166,FOOD,48.83929,48.21892,80,76.386154,NaN
166,METAL,75.2,76.45273,80,75.68349,NaN
167,ENERGY,98.6166,97.412384,80,76.18561,NaN
167,FOOD,47.609226,47.00448,80,76.386154,NaN
167,METAL,77.38017,78.66922,80,75.68349,NaN
168,ENERGY,99.961586,98.740944,80,76.18561,NaN
168,FOOD,47.75623,47.149616,80,76.386154,NaN
168,METAL,76.915115,78.19642,80,75.68349,NaN
169,ENERGY,96.13477,94.96086,80,76.18561,NaN
169,FOOD,47.654472,47.049152,80,76.386154,NaN
169,METAL,75.35662,76.61196,80,75.68349,NaN
170,ENERGY,97.03522,95.85031,80,76.18561,NaN
170,FOOD,49.088833,48.465294,80,76.386154,NaN
170,METAL,78.52164,79.829704,80,75.68349,NaN
171,ENERGY,95.568924,94.401924,80,76.18561,NaN
171,FOOD,48.97154,48.349487,80,76.386154,NaN
171,METAL,77.32125,78.60932,80,75.68349,NaN
172,ENERGY,93.24472,92.1061,80,76.18561,NaN
172,FOOD,48.846893,48.226425,80,76.386154,NaN
172,METAL,75.81115,77.07406,80,75.68349,NaN
173,ENERGY,96.30386,95.12789,80,76.18561,NaN
173,FOOD,48.707115,48.088425,80,76.386154,NaN
173,METAL,78.77847,80.09082,80,75.68349,NaN
174,ENERGY,95.1195,93.957985,80,76.18561,NaN
174,FOOD,49.203247,48.578255,80,76.386154,NaN
174,METAL,78.777435,80.08976,80,75.68349,NaN
175,ENERGY,96.33866,95.16226,80,76.18561,NaN
175,FOOD,49.155804,48.531414,80,76.386154,NaN
175,METAL,76.51909,77.79379,80,75.68349,NaN
176,ENERGY,96.775894,95.594154,80,76.18561,NaN
176,FOOD,48.20441,47.592106,80,76.386154,NaN
176,METAL,80,81.332695,80,75.68349,NaN
177,ENERGY,95.00587,93.84574,80,76.18561,NaN
177,FOOD,48.767727,48.148266,80,76.386154,NaN
177,METAL,79.3228,80.64421,80,75.68349,NaN
178,ENERGY,95.42685,94.26158,80,76.18561,NaN
178,FOOD,50.17363,49.53631,80,76.386154,NaN
178,METAL,80.611145,81.95402,80,75.68349,NaN
179,ENERGY,97.22752,96.04027,80,76.18561,NaN
179,FOOD,49.22434,48.599075,80,76.386154,NaN
179,METAL,79.691055,81.0186,80,75.68349,NaN
180,ENERGY,97.17208,95.985504,80,76.18561,NaN
180,FOOD,49.946968,49.312527,80,76.386154,NaN
180,METAL,80.52644,81.867905,80,75.68349,NaN
181,ENERGY,99.59299,98.37685,80,76.18561,NaN
181,FOOD,49.07516,48.451794,80,76.386154,NaN
181,METAL,78.866745,80.18056,80,75.68349,NaN
182,ENERGY,103.03955,101.78133,80,76.18561,NaN
182,FOOD,49.45896,48.83072,80,76.386154,NaN
182,METAL,81.59816,82.95747,80,75.68349,NaN
183,ENERGY,101.92262,100.67804,80,76.18561,NaN
183,FOOD,49.94385,49.309452,80,76.386154,NaN
183,METAL,80.92085,82.26888,80,75.68349,NaN
184,ENERGY,102.82837,101.57272,80,76.18561,NaN
184,FOOD,50.35177,49.712185,80,76.386154,NaN
184,METAL,81.521805,82.87985,80,75.68349,NaN
185,ENERGY,101.93182,100.687126,80,76.18561,NaN
185,FOOD,51.38215,50.729477,80,76.386154,NaN
185,METAL,82.90155,84.28258,80,75.68349,NaN
186,ENERGY,105.92587,104.6324,80,76.18561,NaN
186,FOOD,51.2565,50.605427,80,76.386154,NaN
186,METAL,82.287964,83.65877,80,75.68349,NaN
187,ENERGY,104.332825,103.05881,80,76.18561,NaN
187,FOOD,50.11472,49.47815,80,76.386154,NaN
187,METAL,81.751526,83.113396,80,75.68349,NaN
188,ENERGY,103.890755,102.62214,80,76.18561,NaN
188,FOOD,51.531483,50.876915,80,76.386154,NaN
188,METAL,81.77734,83.13965,80,75.68349,NaN
189,ENERGY,105.37879,104.092,80,76.18561,NaN
189,FOOD,52.34819,51.68325,80,76.386154,NaN
189,METAL,83.97806,85.37702,80,75.68349,NaN
190,ENERGY,104.77858,103.49912,80,76.18561,NaN
190,FOOD,51.649178,50.993114,80,76.386154,NaN
190,METAL,82.780075,84.15908,80,75.68349,NaN
191,ENERGY,102.330124,101.08056,80,76.18561,NaN
191,FOOD,51.016052,50.36803,80,76.386154,NaN
191,METAL,82.631615,84.00815,80,75.68349,NaN
192,ENERGY,103.54932,102.28487,80,76.18561,NaN
192,FOOD,50.733288,50.08886,80,76.386154,NaN
192,METAL,83.978134,85.3771,80,75.68349,NaN
193,ENERGY,104.93893,103.65751,80,76.18561,NaN
193,FOOD,50.81038,50.16497,80,76.386154,NaN
193,METAL,82.1455,83.51393,80,75.68349,NaN
194,ENERGY,103.02677,101.7687,80,76.18561,NaN
194,FOOD,50.638573,49.995346,80,76.386154,NaN
194,METAL,84.73007,86.14156,80,75.68349,NaN
195,ENERGY,103.03955,101.78133,80,76.18561,NaN
195,FOOD,51.777225,51.119537,80,76.386154,NaN
195,METAL,82.13853,83.50684,80,75.68349,NaN
196,ENERGY,102,100.75447,80,76.18561,NaN
196,FOOD,52.072407,51.41097,80,76.386154,NaN
196,METAL,83.05546,84.43905,80,75.68349,NaN
197,ENERGY,96.96044,95.77645,80,76.18561,NaN
197,FOOD,51.55989,50.90496,80,76.386154,NaN
197,METAL,82.73055,84.108734,80,75.68349,NaN
198,ENERGY,98.34154,97.14068,80,76.18561,NaN
198,FOOD,50.041985,49.406338,80,76.386154,NaN
