Tick,Commodity,GlobalPrice,NationalPrice,Production,Demand,Inventory
166,ENERGY,102,103.41388,80,75.68396,NaN
166,FOOD,48.83929,49.516277,80,75.68396,NaN
166,METAL,75.2,76.242386,80,75.68396,NaN
167,ENERGY,98.6166,99.983574,80,75.68396,NaN
167,FOOD,47.609226,48.269165,80,75.68396,NaN
167,METAL,77.38017,78.45278,80,75.68396,NaN
168,ENERGY,99.961586,101.347206,80,75.68396,NaN
168,FOOD,47.75623,48.418205,80,75.68396,NaN
168,METAL,76.915115,77.98128,80,75.68396,NaN
169,ENERGY,96.13477,97.46735,80,75.68396,NaN
169,FOOD,47.654472,48.315037,80,75.68396,NaN
169,METAL,75.35662,76.40118,80,75.68396,NaN
170,ENERGY,97.03522,98.38027,80,75.68396,NaN
170,FOOD,49.088833,49.76928,80,75.68396,NaN
170,METAL,78.52164,79.61007,80,75.68396,NaN
171,ENERGY,95.568924,96.893654,80,75.68396,NaN
171,FOOD,48.97154,49.65036,80,75.68396,NaN
171,METAL,77.32125,78.39304,80,75.68396,NaN
172,ENERGY,93.24472,94.53724,80,75.68396,NaN
172,FOOD,48.846893,49.523987,80,75.68396,NaN
172,METAL,75.81115,76.86201,80,75.68396,NaN
173,ENERGY,96.30386,97.63879,80,75.68396,NaN
173,FOOD,48.707115,49.38227,80,75.68396,NaN
173,METAL,78.77847,79.87046,80,75.68396,NaN
174,ENERGY,95.1195,96.438,80,75.68396,NaN
174,FOOD,49.203247,49.88528,80,75.68396,NaN
174,METAL,78.777435,79.869415,80,75.68396,NaN
175,ENERGY,96.33866,97.674065,80,75.68396,NaN
175,FOOD,49.155804,49.837177,80,75.68396,NaN
175,METAL,76.51909,77.57976,80,75.68396,NaN
176,ENERGY,96.775894,98.117355,80,75.68396,NaN
176,FOOD,48.20441,48.872597,80,75.68396,NaN
176,METAL,80,81.108925,80,75.68396,NaN
177,ENERGY,95.00587,96.32279,80,75.68396,NaN
177,FOOD,48.767727,49.44372,80,75.68396,NaN
177,METAL,79.3228,80.42233,80,75.68396,NaN
178,ENERGY,95.42685,96.74961,80,75.68396,NaN
178,FOOD,50.17363,50.869114,80,75.68396,NaN
178,METAL,80.611145,81.72854,80,75.68396,NaN
179,ENERGY,97.22752,98.57525,80,75.68396,NaN
179,FOOD,49.22434,49.906662,80,75.68396,NaN
179,METAL,79.691055,80.79569,80,75.68396,NaN
180,ENERGY,97.17208,98.519035,80,75.68396,NaN
180,FOOD,49.946968,50.63931,80,75.68396,NaN
180,METAL,80.52644,81.64266,80,75.68396,NaN
181,ENERGY,99.59299,100.973495,80,75.68396,NaN
181,FOOD,49.07516,49.755417,80,75.68396,NaN
181,METAL,78.866745,79.95996,80,75.68396,NaN
182,ENERGY,103.03955,104.467834,80,75.68396,NaN
182,FOOD,49.45896,50.14454,80,75.68396,NaN
182,METAL,81.59816,82.72923,80,75.68396,NaN
183,ENERGY,101.92262,103.33543,80,75.68396,NaN
183,FOOD,49.94385,50.63615,80,75.68396,NaN
183,METAL,80.92085,82.04254,80,75.68396,NaN
184,ENERGY,102.82837,104.25373,80,75.68396,NaN
184,FOOD,50.35177,51.04972,80,75.68396,NaN
184,METAL,81.521805,82.651825,80,75.68396,NaN
185,ENERGY,101.93182,103.34476,80,75.68396,NaN
185,FOOD,51.38215,52.094383,80,75.68396,NaN
185,METAL,82.90155,84.05069,80,75.68396,NaN
186,ENERGY,105.92587,107.394165,80,75.68396,NaN
186,FOOD,51.2565,51.966995,80,75.68396,NaN
186,METAL,82.287964,83.428604,80,75.68396,NaN
187,ENERGY,104.332825,105.77904,80,75.68396,NaN
187,FOOD,50.11472,50.809387,80,75.68396,NaN
187,METAL,81.751526,82.88473,80,75.68396,NaN
188,ENERGY,103.890755,105.33084,80,75.68396,NaN
188,FOOD,51.531483,52.24579,80,75.68396,NaN
188,METAL,81.77734,82.910904,80,75.68396,NaN
189,ENERGY,105.37879,106.8395,80,75.68396,NaN
189,FOOD,52.34819,53.07382,80,75.68396,NaN
189,METAL,83.97806,85.14212,80,75.68396,NaN
190,ENERGY,104.77858,106.23097,80,75.68396,NaN
190,FOOD,51.649178,52.365116,80,75.68396,NaN
190,METAL,82.780075,83.927536,80,75.68396,NaN
191,ENERGY,102.330124,103.74857,80,75.68396,NaN
191,FOOD,51.016052,51.723213,80,75.68396,NaN
191,METAL,82.631615,83.777016,80,75.68396,NaN
192,ENERGY,103.54932,104.98467,80,75.68396,NaN
192,FOOD,50.733288,51.436527,80,75.68396,NaN
192,METAL,83.978134,85.1422,80,75.68396,NaN
193,ENERGY,104.93893,106.39354,80,75.68396,NaN
193,FOOD,50.81038,51.51469,80,75.68396,NaN
193,METAL,82.1455,83.284164,80,75.68396,NaN
194,ENERGY,103.02677,104.45488,80,75.68396,NaN
194,FOOD,50.638573,51.3405,80,75.68396,NaN
194,METAL,84.73007,85.904564,80,75.68396,NaN
195,ENERGY,103.03955,104.467834,80,75.68396,NaN
195,FOOD,51.777225,52.494938,80,75.68396,NaN
195,METAL,82.13853,83.27709,80,75.68396,NaN
196,ENERGY,102,103.41388,80,75.68396,NaN
196,FOOD,52.072407,52.79421,80,75.68396,NaN
196,METAL,83.05546,84.20673,80,75.68396,NaN
197,ENERGY,96.96044,98.30446,80,75.68396,NaN
197,FOOD,51.55989,52.27459,80,75.68396,NaN
197,METAL,82.73055,83.87733,80,75.68396,NaN
198,ENERGY,98.34154,99.704704,80,75.68396,NaN
198,FOOD,50.041985,50.73564,80,75.68396,NaN
198,METAL,84.73007,85.904564,80,75.68396,NaN
199,ENERGY,95.06107,96.37877,80,75.68396,NaN
199,FOOD,51.881676,52.600834,80,75.68396,NaN
199,METAL,83.40882,84.564995,80,75.68396,NaN
200,ENERGY,98.28427,99.646645,80,75.68396,NaN
200,FOOD,50.884335,51.58967,80,75.68396,NaN
200,METAL,84.48694,85.65806,80,75.68396,NaN
201,ENERGY,96.60275,97.94182,80,75.68396,NaN
201,FOOD,49.61409,50.30182,80,75.68396,NaN
201,METAL,82.687904,83.83408,80,75.68396,NaN
202,ENERGY,97.24471,98.592674,80,75.68396,NaN
202,FOOD,49.368835,50.05316,80,75.68396,NaN
202,METAL,83.96985,85.1338,80,75.68396,NaN
203,ENERGY,94.59995,95.911255,80,75.68396,NaN
203,FOOD,50.41628,51.115128,80,75.68396,NaN
203,METAL,83.799446,84.96104,80,75.68396,NaN
204,ENERGY,93.84638,95.14724,80,75.68396,NaN
204,FOOD,50.895363,51.60085,80,75.68396,NaN
204,METAL,82.37321,83.51503,80,75.68396,NaN
205,ENERGY,94.544205,95.85474,80,75.68396,NaN
205,FOOD,49.926918,50.61898,80,75.68396,NaN
205,METAL,80.71326,81.83207,80,75.68396,NaN
206,ENERGY,96.65263,97.992386,80,75.68396,NaN
206,FOOD,48.486973,49.159077,80,75.68396,NaN
206,METAL,83.02684,84.17772,80,75.68396,NaN
207,ENERGY,97.33018,98.67932,80,75.68396,NaN
207,FOOD,49.00585,49.685146,80,75.68396,NaN
207,METAL,79.76777,80.873474,80,75.68396,NaN
208,ENERGY,96.543396,97.88164,80,75.68396,NaN
208,FOOD,48.914604,49.592636,80,75.68396,NaN
208,METAL,79.388855,80.4893,80,75.68396,NaN
209,ENERGY,97.38341,98.73329,80,75.68396,NaN
209,FOOD,48.72387,49.399258,80,75.68396,NaN
209,METAL,82.26532,83.40565,80,75.68396,NaN
210,ENERGY,100.69235,102.088104,80,75.68396,NaN
210,FOOD,48.4922,49.164375,80,75.68396,NaN
210,METAL,81.934494,83.07023,80,75.68396,NaN
211,ENERGY,100.43833,101.83056,80,75.68396,NaN
211,FOOD,49.229984,49.912388,80,75.68396,NaN
211,METAL,81.6,82.7311,80,75.68396,NaN
212,ENERGY,102.595604,104.01774,80,75.68396,NaN
212,FOOD,48.183292,48.85119,80,75.68396,NaN
212,METAL,79.04039,80.13601,80,75.68396,NaN
213,ENERGY,100.70459,102.10051,80,75.68396,NaN
213,FOOD,48.531414,49.204136,80,75.68396,NaN
213,METAL,77.73469,78.81221,80,75.68396,NaN
214,ENERGY,104.406845,105.85409,80,75.68396,NaN
214,FOOD,47.50822,48.16676,80,75.68396,NaN
214,METAL,79.093346,80.1897,80,75.68396,NaN
215,ENERGY,101.71573,103.12566,80,75.68396,NaN
215,FOOD,48.471294,49.14318,80,75.68396,NaN
215,METAL,79.72833,80.83349,80,75.68396,NaN
216,ENERGY,106.330124,107.80402,80,75.68396,NaN
216,FOOD,49.35326,50.037373,80,75.68396,NaN
216,METAL,77.32139,78.39318,80,75.68396,NaN
217,ENERGY,102.75529,104.179634,80,75.68396,NaN
217,FOOD,49.36283,50.047077,80,75.68396,NaN
217,METAL,77.8804,78.959946,80,75.68396,NaN
218,ENERGY,106.82715,108.30794,80,75.68396,NaN
218,FOOD,49.1717,49.853294,80,75.68396,NaN
218,METAL,78.5016,79.58975,80,75.68396,NaN
219,ENERGY,103.593735,105.0297,80,75.68396,NaN
219,FOOD,49.06069,49.74075,80,75.68396,NaN
219,METAL,78.457085,79.54462,80,75.68396,NaN
220,ENERGY,104.33028,105.77645,80,75.68396,NaN
220,FOOD,49.370335,50.054684,80,75.68396,NaN
220,METAL,77.57971,78.65508,80,75.68396,NaN
221,ENERGY,102.54886,103.970345,80,75.68396,NaN
221,FOOD,49.124577,49.80552,80,75.68396,NaN
221,METAL,78.82872,79.92141,80,75.68396,NaN
222,ENERGY,104.08646,105.52925,80,75.68396,NaN
222,FOOD,49.182407,49.86415,80,75.68396,NaN
222,METAL,75.476654,76.52287,80,75.68396,NaN
223,ENERGY,102.1567,103.57275,80,75.68396,NaN
223,FOOD,48.389896,49.060654,80,75.68396,NaN
223,METAL,75.35662,76.40118,80,75.68396,NaN
224,ENERGY,104.03368,105.47575,80,75.68396,NaN
224,FOOD,49.435936,50.121193,80,75.68396,NaN
224,METAL,78.469925,79.55764,80,75.68396,NaN
225,ENERGY,103.03955,104.467834,80,75.68396,NaN
225,FOOD,49.319164,50.002804,80,75.68396,NaN
225,METAL,78.41753,79.50452,80,75.68396,NaN
226,ENERGY,101.90404,103.31658,80,75.68396,NaN
226,FOOD,49.00528,49.684566,80,75.68396,NaN
226,METAL,75.917435,76.969765,80,75.68396,NaN
227,ENERGY,96.96044,98.30446,80,75.68396,NaN
227,FOOD,51.20876,51.91859,80,75.68396,NaN
227,METAL,75.622765,76.67101,80,75.68396,NaN
228,ENERGY,96.190956,97.52431,80,75.68396,NaN
228,FOOD,51.413452,52.12612,80,75.68396,NaN
228,METAL,77.87038,78.94978,80,75.68396,NaN
229,ENERGY,97.09012,98.435936,80,75.68396,NaN
229,FOOD,50.77569,51.47952,80,75.68396,NaN
229,METAL,78.55662,79.64553,80,75.68396,NaN
230,ENERGY,98.20565,99.56693,80,75.68396,NaN
230,FOOD,50.589188,51.290432,80,75.68396,NaN
230,METAL,75.476654,76.52287,80,75.68396,NaN
231,ENERGY,96.2128,97.546455,80,75.68396,NaN
231,FOOD,50.941128,51.64725,80,75.68396,NaN
231,METAL,78.82872,79.92141,80,75.68396,NaN
232,ENERGY,95.75835,97.0857,80,75.68396,NaN
232,FOOD,50.11472,50.809387,80,75.68396,NaN
232,METAL,77.66938,78.745995,80,75.68396,NaN
233,ENERGY,93.0274,94.3169,80,75.68396,NaN
233,FOOD,51.720535,52.43746,80,75.68396,NaN
233,METAL,77.4461,78.51962,80,75.68396,NaN
234,ENERGY,94.84145,96.156105,80,75.68396,NaN
234,FOOD,51.356445,52.068325,80,75.68396,NaN
234,METAL,76.25878,77.31584,80,75.68396,NaN
235,ENERGY,93.24472,94.53724,80,75.68396,NaN
235,FOOD,50.733875,51.437126,80,75.68396,NaN
235,METAL,79.61353,80.7171,80,75.68396,NaN
236,ENERGY,95.70326,97.029854,80,75.68396,NaN
236,FOOD,50.827236,51.53178,80,75.68396,NaN
236,METAL,78.41963,79.506645,80,75.68396,NaN
237,ENERGY,98.28427,99.646645,80,75.68396,NaN
237,FOOD,50.49909,51.19908,80,75.68396,NaN
237,METAL,78.91791,80.01183,80,75.68396,NaN
238,ENERGY,95.06107,96.37877,80,75.68396,NaN
238,FOOD,51.95477,52.674942,80,75.68396,NaN
238,METAL,79.89506,81.002525,80,75.68396,NaN
239,ENERGY,96.83854,98.18087,80,75.68396,NaN
239,FOOD,50.455444,51.154835,80,75.68396,NaN
239,METAL,77.73469,78.81221,80,75.68396,NaN
240,ENERGY,99.23228,100.60779,80,75.68396,NaN
240,FOOD,50.871944,51.577106,80,75.68396,NaN
240,METAL,79.96973,81.07823,80,75.68396,NaN
241,ENERGY,102,103.41388,80,75.68396,NaN
241,FOOD,50.57882,51.27992,80,75.68396,NaN
241,METAL,81.6,82.7311,80,75.68396,NaN
242,ENERGY,101.17439,102.57683,80,75.68396,NaN
242,FOOD,51.025677,51.73297,80,75.68396,NaN
242,METAL,81.934494,83.07023,80,75.68396,NaN
243,ENERGY,104.01111,105.452866,80,75.68396,NaN
243,FOOD,51.03696,51.74441,80,75.68396,NaN
243,METAL,81.03827,82.16158,80,75.68396,NaN
244,ENERGY,102.49376,103.91448,80,75.68396,NaN
244,FOOD,51.02815,51.735477,80,75.68396,NaN
244,METAL,82.16362,83.302536,80,75.68396,NaN
245,ENERGY,105.71573,107.181114,80,75.68396,NaN
245,FOOD,50.35643,51.054447,80,75.68396,NaN
245,METAL,82.39543,83.53756,80,75.68396,NaN
246,ENERGY,103.506744,104.941505,80,75.68396,NaN
246,FOOD,50.346428,51.044308,80,75.68396,NaN
246,METAL,80,81.108925,80,75.68396,NaN
247,ENERGY,104.28032,105.72581,80,75.68396,NaN
247,FOOD,50.6631,51.365368,80,75.68396,NaN
247,METAL,80.8517,81.97243,80,75.68396,NaN
248,ENERGY,106.97261,108.455414,80,75.68396,NaN
248,FOOD,50.15581,50.851048,80,75.68396,NaN
248,METAL,83.74122,84.902,80,75.68396,NaN
249,ENERGY,103.7071,105.14464,80,75.68396,NaN
249,FOOD,50.472385,51.17201,80,75.68396,NaN
249,METAL,83.4767,84.63381,80,75.68396,NaN
250,ENERGY,103.86666,105.30641,80,75.68396,NaN
250,FOOD,48.688133,49.363026,80,75.68396,NaN
250,METAL,82.804245,83.95204,80,75.68396,NaN
251,ENERGY,105.63745,107.101746,80,75.68396,NaN
251,FOOD,49.19001,49.87186,80,75.68396,NaN
251,METAL,81.17128,82.29644,80,75.68396,NaN
252,ENERGY,104.06132,105.50377,80,75.68396,NaN
252,FOOD,49.099724,49.780323,80,75.68396,NaN
252,METAL,81.834015,82.96836,80,75.68396,NaN
253,ENERGY,103.37637,104.809326,80,75.68396,NaN
253,FOOD,49.2928,49.976074,80,75.68396,NaN
253,METAL,84.64339,85.81667,80,75.68396,NaN
254,ENERGY,104.03368,105.47575,80,75.68396,NaN
254,FOOD,48.148407,48.81582,80,75.68396,NaN
254,METAL,84.73007,85.904564,80,75.68396,NaN
255,ENERGY,99.03955,100.41239,80,75.68396,NaN
255,FOOD,48.31905,48.988827,80,75.68396,NaN
255,METAL,84.592285,85.76486,80,75.68396,NaN
256,ENERGY,102,103.41388,80,75.68396,NaN
256,FOOD,49.172066,49.853664,80,75.68396,NaN
256,METAL,81.6,82.7311,80,75.68396,NaN
257,ENERGY,100.96045,102.35992,80,75.68396,NaN
257,FOOD,48.544468,49.21737,80,75.68396,NaN
257,METAL,81.89785,83.03308,80,75.68396,NaN
258,ENERGY,97.488556,98.8399,80,75.68396,NaN
258,FOOD,49.15467,49.83603,80,75.68396,NaN
258,METAL,83.53965,84.69764,80,75.68396,NaN
259,ENERGY,95.21855,96.53843,80,75.68396,NaN
259,FOOD,48.88023,49.557785,80,75.68396,NaN
259,METAL,81.44339,82.57232,80,75.68396,NaN
260,ENERGY,95.79411,97.12196,80,75.68396,NaN
260,FOOD,47.500916,48.15935,80,75.68396,NaN
260,METAL,81.32335,82.450615,80,75.68396,NaN
261,ENERGY,96.05158,97.383,80,75.68396,NaN
261,FOOD,48.36232,49.032696,80,75.68396,NaN
261,METAL,82.88426,84.033165,80,75.68396,NaN
262,ENERGY,93.24472,94.53724,80,75.68396,NaN
262,FOOD,48.296738,48.966206,80,75.68396,NaN
262,METAL,81.79976,82.93363,80,75.68396,NaN
263,ENERGY,97.01401,98.35877,80,75.68396,NaN
263,FOOD,47.65181,48.312336,80,75.68396,NaN
263,METAL,82.671005,83.816956,80,75.68396,NaN
264,ENERGY,96.71116,98.05173,80,75.68396,NaN
264,FOOD,48.407486,49.078487,80,75.68396,NaN
264,METAL,81.90372,83.03903,80,75.68396,NaN
265,ENERGY,93.90063,95.20223,80,75.68396,NaN
265,FOOD,48.986713,49.665745,80,75.68396,NaN
265,METAL,81.29406,82.42092,80,75.68396,NaN
266,ENERGY,95.25468,96.57505,80,75.68396,NaN
266,FOOD,48.565918,49.239117,80,75.68396,NaN
266,METAL,82.473946,83.617165,80,75.68396,NaN
267,ENERGY,94.28428,95.5912,80,75.68396,NaN
267,FOOD,49.708385,50.39742,80,75.68396,NaN
267,METAL,79.70155,80.80634,80,75.68396,NaN
268,ENERGY,99.06107,100.43421,80,75.68396,NaN
268,FOOD,49.97284,50.66554,80,75.68396,NaN
268,METAL,82.58885,83.73366,80,75.68396,NaN
269,ENERGY,99.96632,101.352005,80,75.68396,NaN
269,FOOD,49.869255,50.56052,80,75.68396,NaN
269,METAL,80.868904,81.98987,80,75.68396,NaN
270,ENERGY,96.96044,98.30446,80,75.68396,NaN
270,FOOD,49.411602,50.096523,80,75.68396,NaN
270,METAL,81.04194,82.165306,80,75.68396,NaN
271,ENERGY,99.93135,101.31655,80,75.68396,NaN
271,FOOD,50.164074,50.859425,80,75.68396,NaN
271,METAL,81.6,82.7311,80,75.68396,NaN
272,ENERGY,99.81305,101.19661,80,75.68396,NaN
272,FOOD,50.137306,50.832287,80,75.68396,NaN
272,METAL,80.42763,81.54248,80,75.68396,NaN
273,ENERGY,101.67512,103.08449,80,75.68396,NaN
273,FOOD,50.51769,51.21794,80,75.68396,NaN
273,METAL,80.324875,81.4383,80,75.68396,NaN
274,ENERGY,104.93893,106.39354,80,75.68396,NaN
274,FOOD,50.35423,51.052216,80,75.68396,NaN
274,METAL,77.41115,78.484184,80,75.68396,NaN
275,ENERGY,103.13439,104.563995,80,75.68396,NaN
275,FOOD,51.172237,51.881565,80,75.68396,NaN
275,METAL,78.22712,79.31147,80,75.68396,NaN
276,ENERGY,102.330124,103.74857,80,75.68396,NaN
276,FOOD,50.720398,51.423462,80,75.68396,NaN
276,METAL,78.20451,79.28855,80,75.68396,NaN
277,ENERGY,104.55619,106.0055,80,75.68396,NaN
277,FOOD,51.40488,52.11743,80,75.68396,NaN
277,METAL,79.719086,80.82411,80,75.68396,NaN
278,ENERGY,102.97262,104.39998,80,75.68396,NaN
278,FOOD,51.38421,52.096474,80,75.68396,NaN
278,METAL,77.911514,78.991486,80,75.68396,NaN
279,ENERGY,102.97262,104.39998,80,75.68396,NaN
279,FOOD,52.04593,52.767365,80,75.68396,NaN
279,METAL,78.74829,79.83987,80,75.68396,NaN
280,ENERGY,105.90345,107.37144,80,75.68396,NaN
280,FOOD,52.426582,53.153294,80,75.68396,NaN
280,METAL,78.76397,79.85576,80,75.68396,NaN
281,ENERGY,104.1304,105.57381,80,75.68396,NaN
281,FOOD,52.47721,53.204624,80,75.68396,NaN
281,METAL,75.62872,76.677055,80,75.68396,NaN
282,ENERGY,102.856735,104.282486,80,75.68396,NaN
282,FOOD,52.157562,52.880547,80,75.68396,NaN
282,METAL,78.67665,79.76723,80,75.68396,NaN
283,ENERGY,102.81464,104.23981,80,75.68396,NaN
283,FOOD,51.11741,51.825974,80,75.68396,NaN
283,METAL,76.71996,77.78342,80,75.68396,NaN
284,ENERGY,100.33389,101.72468,80,75.68396,NaN
284,FOOD,51.759792,52.477264,80,75.68396,NaN
284,METAL,77.83104,78.9099,80,75.68396,NaN
285,ENERGY,103.03955,104.467834,80,75.68396,NaN
285,FOOD,51.57562,52.290535,80,75.68396,NaN
285,METAL,77.054245,78.12234,80,75.68396,NaN
286,ENERGY,99.960335,101.34594,80,75.68396,NaN
286,FOOD,50.394928,51.09348,80,75.68396,NaN
286,METAL,75.67647,76.725464,80,75.68396,NaN
287,ENERGY,98.49991,99.865265,80,75.68396,NaN
287,FOOD,50.904102,51.60971,80,75.68396,NaN
287,METAL,78.41753,79.50452,80,75.68396,NaN
288,ENERGY,96.77572,98.11718,80,75.68396,NaN
288,FOOD,51.006084,51.713108,80,75.68396,NaN
288,METAL,76.18594,77.242,80,75.68396,NaN
289,ENERGY,95.06107,96.37877,80,75.68396,NaN
289,FOOD,50.721855,51.42494,80,75.68396,NaN
289,METAL,77.38581,78.458496,80,75.68396,NaN
290,ENERGY,94.28428,95.5912,80,75.68396,NaN
290,FOOD,51.26754,51.978188,80,75.68396,NaN
290,METAL,77.875755,78.95523,80,75.68396,NaN
291,ENERGY,97.250534,98.59858,80,75.68396,NaN
291,FOOD,49.826275,50.516945,80,75.68396,NaN
291,METAL,78.067314,79.149445,80,75.68396,NaN
292,ENERGY,93.78453,95.084526,80,75.68396,NaN
292,FOOD,51.133377,51.842163,80,75.68396,NaN
292,METAL,78.04601,79.12785,80,75.68396,NaN
293,ENERGY,94.820206,96.13456,80,75.68396,NaN
293,FOOD,49.104637,49.7853,80,75.68396,NaN
293,METAL,76.02194,77.07572,80,75.68396,NaN
294,ENERGY,93.953705,95.25605,80,75.68396,NaN
294,FOOD,50.895363,51.60085,80,75.68396,NaN
294,METAL,79.31261,80.412,80,75.68396,NaN
295,ENERGY,95.88985,97.219025,80,75.68396,NaN
295,FOOD,49.0398,49.719566,80,75.68396,NaN
295,METAL,77.97322,79.05405,80,75.68396,NaN
296,ENERGY,93.669876,94.968285,80,75.68396,NaN
296,FOOD,48.80046,49.47691,80,75.68396,NaN
296,METAL,77.34522,78.41734,80,75.68396,NaN
297,ENERGY,95.71063,97.03733,80,75.68396,NaN
297,FOOD,49.553864,50.240757,80,75.68396,NaN
297,METAL,79.0559,80.15173,80,75.68396,NaN
298,ENERGY,95.06107,96.37877,80,75.68396,NaN
298,FOOD,48.18987,48.857853,80,75.68396,NaN
298,METAL,77.41115,78.484184,80,75.68396,NaN
299,ENERGY,98.25531,99.61728,80,75.68396,NaN
299,FOOD,48.822983,49.499744,80,75.68396,NaN
299,METAL,77.73469,78.81221,80,75.68396,NaN
300,ENERGY,97.82812,99.184166,80,75.68396,NaN
300,FOOD,47.817986,48.480816,80,75.68396,NaN
300,METAL,80.651825,81.76978,80,75.68396,NaN
301,ENERGY,102,103.41388,80,75.68396,NaN
301,FOOD,49.00668,49.685986,80,75.68396,NaN
301,METAL,79.84674,80.95354,80,75.68396,NaN
302,ENERGY,99.03955,100.41239,80,75.68396,NaN
302,FOOD,49.043106,49.72292,80,75.68396,NaN
302,METAL,79.6941,80.79878,80,75.68396,NaN
303,ENERGY,102.78176,104.206474,80,75.68396,NaN
303,FOOD,47.544556,48.203598,80,75.68396,NaN
303,METAL,79.85348,80.96037,80,75.68396,NaN
304,ENERGY,100.93893,102.3381,80,75.68396,NaN
304,FOOD,47.50822,48.16676,80,75.68396,NaN
304,METAL,79.388855,80.4893,80,75.68396,NaN
305,ENERGY,105.71573,107.181114,80,75.68396,NaN
305,FOOD,48.160717,48.8283,80,75.68396,NaN
305,METAL,82.90155,84.05069,80,75.68396,NaN
306,ENERGY,105.97782,107.44684,80,75.68396,NaN
306,FOOD,48.92553,49.603714,80,75.68396,NaN
306,METAL,81.59282,82.72382,80,75.68396,NaN
307,ENERGY,106.75528,108.23507,80,75.68396,NaN
307,FOOD,48.234894,48.903503,80,75.68396,NaN
307,METAL,83.48091,84.638084,80,75.68396,NaN
308,ENERGY,104.96667,106.42167,80,75.68396,NaN
308,FOOD,47.65181,48.312336,80,75.68396,NaN
308,METAL,80.944,82.06601,80,75.68396,NaN
309,ENERGY,102.97262,104.39998,80,75.68396,NaN
309,FOOD,48.21274,48.881046,80,75.68396,NaN
309,METAL,81.90216,83.03745,80,75.68396,NaN
310,ENERGY,106.75528,108.23507,80,75.68396,NaN
310,FOOD,48.717915,49.39322,80,75.68396,NaN
310,METAL,84.18885,85.355835,80,75.68396,NaN
311,ENERGY,103.63676,105.07332,80,75.68396,NaN
311,FOOD,48.03582,48.70167,80,75.68396,NaN
311,METAL,84.37128,85.540794,80,75.68396,NaN
312,ENERGY,102.93829,104.36517,80,75.68396,NaN
312,FOOD,49.981045,50.67386,80,75.68396,NaN
312,METAL,81.32335,82.450615,80,75.68396,NaN
313,ENERGY,104.73166,106.1834,80,75.68396,NaN
313,FOOD,49.903843,50.59559,80,75.68396,NaN
313,METAL,82.17375,83.312805,80,75.68396,NaN
314,ENERGY,102.32352,103.741875,80,75.68396,NaN
314,FOOD,49.486725,50.172688,80,75.68396,NaN
314,METAL,84.2119,85.3792,80,75.68396,NaN
315,ENERGY,99.03955,100.41239,80,75.68396,NaN
315,FOOD,48.795147,49.471523,80,75.68396,NaN
315,METAL,81.93758,83.07336,80,75.68396,NaN
316,ENERGY,98,99.35843,80,75.68396,NaN
316,FOOD,49.55824,50.245193,80,75.68396,NaN
316,METAL,83.09363,84.24543,80,75.68396,NaN
317,ENERGY,99.4865,100.86554,80,75.68396,NaN
317,FOOD,50.238186,50.934563,80,75.68396,NaN
317,METAL,83.68516,84.84516,80,75.68396,NaN
318,ENERGY,98.60178,99.96856,80,75.68396,NaN
318,FOOD,50.53803,51.238564,80,75.68396,NaN
318,METAL,83.4084,84.56457,80,75.68396,NaN
319,ENERGY,97.98105,99.33922,80,75.68396,NaN
319,FOOD,51.298546,52.00962,80,75.68396,NaN
319,METAL,84.64339,85.81667,80,75.68396,NaN
320,ENERGY,97.182884,98.52999,80,75.68396,NaN
320,FOOD,51.76325,52.480766,80,75.68396,NaN
320,METAL,84.17428,85.341064,80,75.68396,NaN
321,ENERGY,96.23333,97.56727,80,75.68396,NaN
321,FOOD,51.18339,51.89287,80,75.68396,NaN
321,METAL,83.35824,84.51371,80,75.68396,NaN
322,ENERGY,96.30787,97.642845,80,75.68396,NaN
322,FOOD,50.327675,51.025295,80,75.68396,NaN
322,METAL,80.98885,82.11148,80,75.68396,NaN
323,ENERGY,96.0379,97.36913,80,75.68396,NaN
323,FOOD,52.243553,52.967728,80,75.68396,NaN
323,METAL,83.263275,84.417435,80,75.68396,NaN
324,ENERGY,97.02739,98.37234,80,75.68396,NaN
324,FOOD,50.91328,51.61902,80,75.68396,NaN
324,METAL,82.066536,83.2041,80,75.68396,NaN
325,ENERGY,97.24471,98.592674,80,75.68396,NaN
325,FOOD,51.300518,52.011623,80,75.68396,NaN
325,METAL,80.280914,81.39373,80,75.68396,NaN
326,ENERGY,97.66987,99.02372,80,75.68396,NaN
326,FOOD,50.60858,51.310093,80,75.68396,NaN
326,METAL,80.43439,81.54933,80,75.68396,NaN
327,ENERGY,94.28428,95.5912,80,75.68396,NaN
327,FOOD,51.123177,51.83182,80,75.68396,NaN
327,METAL,80.49987,81.61572,80,75.68396,NaN
328,ENERGY,98.62221,99.989265,80,75.68396,NaN
328,FOOD,52.169315,52.892464,80,75.68396,NaN
328,METAL,79.388855,80.4893,80,75.68396,NaN
329,ENERGY,97.09418,98.44005,80,75.68396,NaN
329,FOOD,51.905815,52.62531,80,75.68396,NaN
329,METAL,79.82608,80.932594,80,75.68396,NaN
330,ENERGY,97.16166,98.50847,80,75.68396,NaN
330,FOOD,50.9813,51.68798,80,75.68396,NaN
330,METAL,78.7345,79.82588,80,75.68396,NaN
331,ENERGY,101.463165,102.8696,80,75.68396,NaN
331,FOOD,51.662956,52.379086,80,75.68396,NaN
331,METAL,78.83342,79.92617,80,75.68396,NaN
332,ENERGY,100.25501,101.6447,80,75.68396,NaN
